synapse_id	x_px	y_px	z_px	size_px	distance	detection_uncertainty	node_id	node_x_px	node_y_px	node_z_px	node_count	nearest_connector_id	nearest_connector_distance_nm	nearest_connector_x_nm	nearest_connector_y_nm	nearest_connector_z_nm
1099	9814	6168	127	109	0.0487026	0.55504583656241047	25646	9788	6089	127	1	29331	393.6343480947769	39424.0	24440.0	5445.0
1100	9671	6175	126	380	0.100942	0.327579	25645	9779	6077	126	3	25943	513.0545779934139	38880.0	25172.0	5625.0
1101	9649	6183	127	30	0.169868	0.44466667175292973	25646	9788	6089	127	1	25943	531.37180956464	38880.0	25172.0	5625.0
1102	9784	6209	127	102	0.080205	0.40950977101045494	25646	9788	6089	127	1	25943	431.89350539224364	38880.0	25172.0	5625.0
1103	9935	6206	127	46	0.168536	0.36760881672734802	25646	9788	6089	127	1	29331	565.87277722117	39424.0	24440.0	5445.0
1104	9846	6223	126	208	0.119154	0.399616	25645	9779	6077	126	2	29331	506.4869198705925	39424.0	24440.0	5445.0
1105	9890	6223	127	14	0.177348	0.40857144764491493	25646	9788	6089	127	1	29331	543.7830449729009	39424.0	24440.0	5445.0
1106	9841	6236	127	19	0.11548	0.3668421193173057	25646	9788	6089	127	1	25943	542.5311050990533	38880.0	25172.0	5625.0
1107	9896	6226	126	18	0.131144	0.16722218195597327	25645	9779	6077	126	1	29331	539.9268468968736	39424.0	24440.0	5445.0
1108	9848	5880	124	154	0.021759	0.588507	25643	9769	6026	124	2	30372	465.5802830876754	39734.0	23496.0	5895.0
1109	9887	5909	124	123	0.025266	0.492195	25643	9769	6026	124	2	30372	391.68992838723847	39734.0	23496.0	5895.0
1110	9672	5869	120	5772	0.0164623	0.2899	25602	9772	5965	120	8	25454	133.73481222179961	38620.0	23370.0	5445.0
1111	9852	5889	121	519	0.0349445	0.445472	25640	9760	5999	121	5	30372	558.90607439891	39734.0	23496.0	5895.0
1112	9905	5996	121	1908	0.0364321	0.256913	25640	9760	5999	121	5	29331	496.33859410688586	39424.0	24440.0	5445.0
1113	9682	6017	120	5260	0.0415027	0.438133	25602	9772	5965	120	8	25454	707.7379458528418	38620.0	23370.0	5445.0
1114	9844	6096	121	2793	0.0279031	0.25831	25640	9760	5999	121	6	29331	73.7563556583431	39424.0	24440.0	5445.0
1115	9842	5900	120	26	0.0470094	0.482692	25602	9772	5965	120	2	30372	624.3372486084744	39734.0	23496.0	5895.0
1116	9827	5906	120	41	0.0470593	0.206098	25602	9772	5965	120	2	30372	665.496055585606	39734.0	23496.0	5895.0
1117	9833	6109	116	29	0.160398	0.32793097660459325	25595	9783	5961	116	1	29331	243.11519903124116	39424.0	24440.0	5445.0
1118	9833	6099	115	98	0.162755	0.38357154690489481	25334	9796	5953	115	1	29331	288.61739379323626	39424.0	24440.0	5445.0
1120	9890	5745	110	13	0.0344305	0.42846151498647833	25326	9807	5853	110	1	30349	970.4225883603493	39894.0	23122.0	5850.0
1119	9887	5732	110	40	0.0334141	0.68849999904632564	25326	9807	5853	110	1	30349	983.5405431399358	39894.0	23122.0	5850.0
1121	9677	6204	339	989	0.0446159	0.28913	27685	9570	6346	339	3	27689	956.5568461936803	38432.0	25676.0	14940.0
1122	9536	6222	340	94	0.041096	0.437021	27686	9546	6320	340	2	27747	374.3046887229707	37992.0	25218.0	15210.0
1123	9480	6251	339	238	0.0216791	0.407311	27685	9570	6346	339	2	27747	230.2281477143922	37992.0	25218.0	15210.0
1124	9694	6296	339	39	0.0566379	0.593333	27685	9570	6346	339	2	27689	677.9564882792995	38432.0	25676.0	14940.0
1125	9405	6328	340	433	0.0859183	0.38020772251190815	27686	9546	6320	340	1	27747	394.10658456818504	37992.0	25218.0	15210.0
1126	9498	6465	337	1800	0.0281923	0.268	27683	9615	6380	337	5	27791	347.78154062572094	38326.0	25824.0	15075.0
1127	9498	6260	339	30	0.0377989	0.54600003560384114	27685	9570	6346	339	1	27747	183.60010893242955	37992.0	25218.0	15210.0
1128	9478	6259	338	1176	0.0243594	0.397823	27684	9585	6360	338	3	27747	198.80643852752857	37992.0	25218.0	15210.0
1129	9504	6276	338	323	0.0132786	0.370557	27684	9585	6360	338	2	27747	116.49892703368559	37992.0	25218.0	15210.0
1130	9629	6313	339	31	0.0284859	0.327419	27685	9570	6346	339	2	27689	534.8429676082504	38432.0	25676.0	14940.0
1131	9576	6478	335	1734	0.0348254	0.305121	27681	9708	6435	335	5	27791	90.70832376358854	38326.0	25824.0	15075.0
1132	9563	6323	335	218	0.0535122	0.372981	27681	9708	6435	335	2	27747	302.16055334871226	37992.0	25218.0	15210.0
1133	9543	6510	336	36	0.076145	0.36638895670572913	27682	9644	6400	336	1	27791	269.0669061776271	38326.0	25824.0	15075.0
1134	9733	6541	335	369	0.0213255	0.349377	27681	9708	6435	335	2	27606	121.29715577869086	38824.0	26196.0	15030.0
1135	9612	6379	335	131	0.0311481	0.42496181808355205	27681	9708	6435	335	1	27689	209.95475703112803	38432.0	25676.0	14940.0
1136	9621	6400	333	1682	0.0341267	0.37327	27679	9734	6465	333	5	27689	102.49390225764652	38432.0	25676.0	14940.0
1137	9801	6503	335	850	0.0410405	0.331212	27681	9708	6435	335	2	27640	365.95764782280474	38864.0	26022.0	14940.0
1138	9715	6566	334	2802	0.0160633	0.328565	27680	9721	6450	334	5	27606	76.94153624668537	38824.0	26196.0	15030.0
1139	9752	6583	332	1078	0.0160214	0.38205	27637	9758	6498	332	7	27578	72.80109889280519	39028.0	26402.0	14940.0
1140	9724	6491	332	877	0.0037339	0.377172	27637	9758	6498	332	6	27640	66.24198064671678	38864.0	26022.0	14940.0
1141	9731	6604	333	172	0.0712722	0.386454	27679	9734	6465	333	3	27578	114.17968295629481	39028.0	26402.0	14940.0
1142	9714	6467	329	180	0.0340063	0.541389	27634	9754	6508	329	2	27640	204.95121370706738	38864.0	26022.0	14940.0
1143	9873	6449	322	233	0.163072	0.393219	27562	9756	6538	322	2	27640	804.9596263167489	38864.0	26022.0	14940.0
1144	9993	6486	303	2673	0.063777	0.298447	27493	9895	6603	303	5	27449	665.0473667341297	39784.0	26556.0	13455.0
1145	10068	6691	299	11	0.0453532	0.49545452811501245	27446	9918	6593	299	1	27449	530.4790288032129	39784.0	26556.0	13455.0
1146	9969	6626	296	161	0.0177309	0.412298	27443	9919	6582	296	3	27449	171.44386836512993	39784.0	26556.0	13455.0
1147	9899	6600	292	355	0.0678111	0.379324	27437	9947	6597	292	5	27449	398.62890010635203	39784.0	26556.0	13455.0
1148	9885	6578	292	28	0.0759754	0.60857139314923969	27437	9947	6597	292	1	27449	467.22264499914814	39784.0	26556.0	13455.0
1149	10029	6754	287	413	0.0624786	0.392252	27244	9972	6634	287	3	27278	140.0142849854971	39986.0	26964.0	12915.0
1150	9822	6553	288	10	0.117961	0.21300001144409175	27245	9971	6634	288	1	27252	711.3761311711266	39704.0	26782.0	12870.0
1152	9948	6722	286	327	0.0398265	0.496177	27242	9968	6627	286	2	27252	137.7679207943562	39704.0	26782.0	12870.0
1154	10025	6751	286	433	0.066719	0.456513	27242	9968	6627	286	3	27278	128.9224573144648	39986.0	26964.0	12915.0
1153	9969	6729	287	35	0.0518979	0.57399997711181638	27244	9972	6634	287	1	27278	120.01666550941998	39986.0	26964.0	12915.0
1151	9995	6558	285	868	0.0503252	0.322327	27241	9971	6627	285	4	26909	347.58020657108773	40254.0	26426.0	12735.0
1155	9820	6557	286	45	0.106133	0.51888889736599397	27242	9968	6627	286	1	27252	697.6331414145976	39704.0	26782.0	12870.0
1156	9952	6733	283	2036	0.0205902	0.320874	26902	9976	6612	283	6	27252	227.02643017939565	39704.0	26782.0	12870.0
1157	10113	6544	284	213	0.092389	0.447934	26903	9974	6626	284	2	26950	128.93796958227628	40346.0	26118.0	12735.0
1158	9999	6558	282	1319	0.0065676	0.356058	26901	9978	6599	282	4	26909	325.92176975464525	40254.0	26426.0	12735.0
1159	9827	6587	283	100	0.0312439	0.4082	26902	9976	6612	283	3	27252	602.8241866415116	39704.0	26782.0	12870.0
1160	10048	6591	283	696	0.0265086	0.420575	26902	9976	6612	283	4	26909	87.68124086713189	40254.0	26426.0	12735.0
1161	10329	7116	338	38	0.193099	0.42052630374306121	27106	10233	7008	338	1	-1	9999999.0	-1	-1	-1
1162	10372	7038	337	70	0.160502	0.53342851911272327	27105	10226	7009	337	1	-1	9999999.0	-1	-1	-1
1163	10289	7037	336	638	0.0593855	0.487069	27104	10209	7003	336	3	-1	9999999.0	-1	-1	-1
1164	10347	7043	331	2785	0.0623633	0.290485	27099	10216	6990	331	10	-1	9999999.0	-1	-1	-1
1165	10348	7111	332	14	0.209796	0.62142859186444965	27100	10216	6997	332	1	-1	9999999.0	-1	-1	-1
1166	10066	7058	328	32	0.209672	0.31968748569488525	27096	10215	6970	328	1	-1	9999999.0	-1	-1	-1
1167	10055	7061	324	1638	0.122798	0.318852	27092	10193	6932	324	6	-1	9999999.0	-1	-1	-1
1168	10077	6807	322	2483	0.0231862	0.310326	27090	10181	6912	322	7	27054	821.8807699417233	40756.0	26800.0	13950.0
1169	10184	6718	310	1040	0.0117586	0.38551	27048	10237	6730	310	6	27054	74.72616676907762	40756.0	26800.0	13950.0
1170	10207	6565	309	218	0.0134473	0.447339	27047	10252	6682	309	2	27002	305.16880574527926	40700.0	26322.0	13635.0
1171	9495	6464	337	2342	0.0189164	0.250247	27786	9580	6514	337	5	27791	358.9428923937623	38326.0	25824.0	15075.0
1172	9710	6587	336	2455	0.0468341	0.245984	27785	9590	6513	336	4	27606	177.36967046256808	38824.0	26196.0	15030.0
1173	9526	6664	338	136	0.0541728	0.3345588235294118	27787	9590	6520	338	1	27606	873.155198117723	38824.0	26196.0	15030.0
1174	9576	6477	334	2524	0.00251501	0.312123	27576	9651	6569	334	6	27791	97.8008179924892	38326.0	25824.0	15075.0
1175	9541	6503	333	784	0.0144486	0.35	27575	9669	6586	333	7	27791	263.9848480500349	38326.0	25824.0	15075.0
1176	9719	6562	334	2809	0.00457558	0.343279	27576	9651	6569	334	6	27606	73.53910524340094	38824.0	26196.0	15030.0
1177	9623	6414	335	199	0.0484145	0.388643	27577	9634	6553	335	2	27689	149.08051515875573	38432.0	25676.0	14940.0
1178	9752	6583	332	1113	0.032244	0.384214	27574	9676	6586	332	7	27578	72.80109889280519	39028.0	26402.0	14940.0
1179	9544	6700	334	737	0.015263	0.286133	27576	9651	6569	334	3	27606	885.844230099175	38824.0	26196.0	15030.0
1180	9724	6491	332	877	0.0149771	0.377172	27574	9676	6586	332	6	27640	66.24198064671678	38864.0	26022.0	14940.0
1181	9798	6499	334	220	0.0827239	0.35577281605113631	27576	9651	6569	334	1	27640	341.11581610942636	38864.0	26022.0	14940.0
1182	9732	6604	333	262	0.0173692	0.387786	27575	9669	6586	333	3	27578	110.54863183232979	39028.0	26402.0	14940.0
1183	9544	6541	329	886	0.0355852	0.341027	27571	9689	6582	329	4	27791	459.34736311423404	38326.0	25824.0	15075.0
1185	9540	6483	329	10	0.240916	0.62299997806549068	27571	9689	6582	329	1	27791	334.8432469081615	38326.0	25824.0	15075.0
1184	9714	6467	329	180	0.0686937	0.541389	27571	9689	6582	329	2	27640	204.95121370706738	38864.0	26022.0	14940.0
1186	9563	6322	335	230	0.0417268	0.366782	27687	9636	6397	335	2	27747	301.20590963658066	37992.0	25218.0	15210.0
1187	9612	6379	335	131	0.00518949	0.42496181808355205	27687	9636	6397	335	1	27689	209.95475703112803	38432.0	25676.0	14940.0
1188	9623	6413	335	166	0.00705835	0.38891573986375183	27687	9636	6397	335	1	27689	149.66963619919707	38432.0	25676.0	14940.0
1189	9501	6464	335	729	0.064716	0.213827	27687	9636	6397	335	2	27791	323.5861554516818	38326.0	25824.0	15075.0
1190	9573	6476	335	1025	0.0348254	0.285697	27687	9636	6397	335	2	27791	86.92525524840292	38326.0	25824.0	15075.0
1191	9542	6508	335	190	0.076145	0.296368	27687	9636	6397	335	2	27791	261.20490041344937	38326.0	25824.0	15075.0
1192	9734	6537	335	294	0.0468022	0.309252	27687	9636	6397	335	2	27606	129.8961123359741	38824.0	26196.0	15030.0
1193	9612	6379	335	131	0.0791032	0.42496181808355205	27789	9567	6489	335	1	27689	209.95475703112803	38432.0	25676.0	14940.0
1194	9623	6413	335	166	0.05574	0.38891573986375183	27789	9567	6489	335	1	27689	149.66963619919707	38432.0	25676.0	14940.0
1195	9492	6464	336	1367	0.0189164	0.249429	27785	9590	6513	336	2	27791	362.2333502039811	38326.0	25824.0	15075.0
1196	9573	6476	335	1025	0.0022965	0.285697	27789	9567	6489	335	2	27791	86.92525524840292	38326.0	25824.0	15075.0
1197	9542	6508	335	190	0.0107567	0.296368	27789	9567	6489	335	2	27791	261.20490041344937	38326.0	25824.0	15075.0
1198	9707	6587	335	1361	0.0536834	0.274291	27789	9567	6489	335	2	27606	158.5717503214239	38824.0	26196.0	15030.0
1199	9737	6539	336	73	0.0616775	0.4117809974983947	27785	9590	6513	336	1	27606	158.35403373454054	38824.0	26196.0	15030.0
1200	9620	6399	333	908	0.0741879	0.402632	27638	9757	6500	333	2	27689	103.58088626768937	38432.0	25676.0	14940.0
1201	9721	6490	332	464	0.00779211	0.391078	27637	9758	6498	332	2	27640	65.14598989960932	38864.0	26022.0	14940.0
1202	9730	6541	333	441	0.0158066	0.398458	27638	9757	6500	333	2	27606	110.74746046749786	38824.0	26196.0	15030.0
1203	9710	6576	333	631	0.0287889	0.311854	27638	9757	6500	333	2	27606	118.0889495253472	38824.0	26196.0	15030.0
1204	9755	6583	332	409	0.063001	0.351223	27637	9758	6498	332	2	27578	70.45565981523414	39028.0	26402.0	14940.0
1205	9731	6605	333	154	0.0624967	0.382078	27638	9757	6500	333	2	27578	114.73883387938018	39028.0	26402.0	14940.0
1206	10181	6724	312	156	0.0180664	0.4024998102432642	27085	10182	6849	312	1	27054	135.4252561378416	40756.0	26800.0	13950.0
1209	14080	5725	0	17	0.0713203	0.1464705747716567	90188	14133	5576	0	1	90189	488.87217143134666	56580.0	22486.0	0.0
1208	14151	5590	2	5688	0.00306269	0.242553	90186	14147	5531	2	6	90189	156.69077828640715	56580.0	22486.0	0.0
1207	14256	5551	3	1973	0.05719	0.313573	90185	14150	5514	3	6	90189	543.0331481594839	56580.0	22486.0	0.0
1210	14374	5158	10	434	0.0281344	0.527005	90176	14236	5297	10	2	-1	9999999.0	-1	-1	-1
1211	14206	5142	11	50	0.0222054	0.57560005187988283	90175	14240	5291	11	1	-1	9999999.0	-1	-1	-1
1212	14200	5152	11	96	0.0194869	0.61604166030883789	90175	14240	5291	11	1	-1	9999999.0	-1	-1	-1
1213	14339	5409	21	82	0.044042	0.32121946753525155	90165	14262	5268	21	1	38950	977.8200243398577	57420.0	21092.0	1755.0
1216	14348	5392	22	36	0.0465439	0.44805563820732963	90164	14274	5245	22	1	38950	901.4349671495997	57420.0	21092.0	1755.0
1214	14135	5098	23	378	0.0978149	0.385873	90163	14285	5222	23	2	-1	9999999.0	-1	-1	-1
1215	14403	5106	22	33	0.0854853	0.26939403649532434	90164	14274	5245	22	1	-1	9999999.0	-1	-1	-1
1217	14324	5024	33	4736	0.0242462	0.255513	38938	14275	5154	33	7	-1	9999999.0	-1	-1	-1
1218	14227	5242	33	234	0.0971685	0.385128	38938	14275	5154	33	3	38950	591.9628366713573	57420.0	21092.0	1755.0
1219	14405	4990	35	123	0.0563705	0.4158536709421049	38936	14261	5128	35	1	-1	9999999.0	-1	-1	-1
1220	14187	5249	36	585	0.102186	0.274872	38933	14228	5108	36	2	38950	692.1163197035596	57420.0	21092.0	1755.0
1221	14237	5275	35	13	0.124292	0.44999995598426235	38936	14261	5128	35	1	38950	505.2207438338216	57420.0	21092.0	1755.0
1222	13970	5429	2	203	0.0297147	0.462857	90223	14116	5392	2	3	90189	1044.5094542415593	56580.0	22486.0	0.0
1223	14251	5544	1	55	0.111746	0.323455	90224	14108	5395	1	2	90189	527.1631625976913	56580.0	22486.0	0.0
1224	14262	5535	3	100	0.0419725	0.4518	90222	14124	5389	3	2	90189	597.465480174378	56580.0	22486.0	0.0
1225	9843	7011	306	132	0.150433	0.309773	27388	9990	7079	306	2	27405	746.6090007493882	39696.0	27712.0	13185.0
1226	9871	7089	303	2211	0.0700651	0.330954	27385	9998	7061	303	7	27405	813.7444316245734	39696.0	27712.0	13185.0
1227	9884	6920	303	176	0.102396	0.467955	27385	9998	7061	303	2	27405	478.6689879238052	39696.0	27712.0	13185.0
1228	9882	6909	301	105	0.0743618	0.418571	27381	9994	7050	301	2	27405	404.4749683231337	39696.0	27712.0	13185.0
1229	10097	6939	302	25	0.208657	0.61560001373291018	27382	9999	7055	302	1	27405	803.0099625782983	39696.0	27712.0	13185.0
1230	10099	6952	301	501	0.118775	0.493054	27381	9994	7050	301	3	27405	792.97919266523	39696.0	27712.0	13185.0
1232	10089	6969	298	211	0.103902	0.45692	27378	9977	7015	298	2	27405	716.3246470700278	39696.0	27712.0	13185.0
1231	10085	6957	299	39	0.0847556	0.49794871990497291	27379	9983	7030	299	1	27405	707.8785206516723	39696.0	27712.0	13185.0
1233	10107	6987	296	2401	0.0255376	0.456297	27376	9979	6967	296	4	27342	764.2754738966834	40174.0	27424.0	12825.0
1234	10046	7091	296	410	0.0538346	0.579512	27376	9979	6967	296	2	27405	825.5137794125546	39696.0	27712.0	13185.0
1235	10067	7093	296	99	0.0654897	0.530404	27376	9979	6967	296	3	27405	883.7471357803656	39696.0	27712.0	13185.0
1236	9942	6918	294	776	0.0164616	0.410863	27374	9979	6944	294	6	27405	93.85627309881849	39696.0	27712.0	13185.0
1237	9957	7025	296	30	0.0379225	0.61933336257934568	27376	9979	6967	296	1	27405	431.5008690605385	39696.0	27712.0	13185.0
1238	9894	7034	296	47	0.0430022	0.414894	27376	9979	6967	296	2	27405	460.86982977843104	39696.0	27712.0	13185.0
1239	10050	7097	295	211	0.0636346	0.609336	27375	9977	6953	295	2	27405	847.9929244987837	39696.0	27712.0	13185.0
1240	10029	6754	287	413	0.081531	0.392252	27364	10007	6865	287	3	27278	140.0142849854971	39986.0	26964.0	12915.0
1241	10023	6842	286	818	0.0104686	0.324658	27361	10003	6864	286	4	27342	109.01834707974616	40174.0	27424.0	12825.0
1242	9948	6723	286	315	0.0685431	0.482794	27361	10003	6864	286	2	27252	140.86873322352267	39704.0	26782.0	12870.0
1243	9969	6729	287	35	0.109976	0.57399997711181638	27364	10007	6865	287	1	27278	120.01666550941998	39986.0	26964.0	12915.0
1244	10025	6751	286	433	0.0394559	0.456513	27361	10003	6864	286	3	27278	128.9224573144648	39986.0	26964.0	12915.0
1245	9952	6732	284	2804	0.00422505	0.338848	27296	10006	6848	284	8	27252	200.57916143009473	39704.0	26782.0	12870.0
1246	10043	6593	284	217	0.089076	0.376037	27251	9976	6707	284	2	26909	108.00462953040486	40254.0	26426.0	12735.0
1248	10022	6563	284	41	0.102278	0.41926830570872242	27251	9976	6707	284	1	26909	244.6569026207926	40254.0	26426.0	12735.0
1247	9997	6560	285	648	0.0745504	0.322577	27250	9974	6707	285	4	26909	336.82636476380526	40254.0	26426.0	12735.0
1249	10026	6752	286	663	0.0240944	0.425581	27249	9978	6675	286	3	27278	133.73481222179961	39986.0	26964.0	12915.0
1250	10025	6842	285	189	0.0344492	0.26518515935019837	27250	9974	6707	285	1	27342	92.80086206496145	40174.0	27424.0	12825.0
1251	9969	6729	287	35	0.0518979	0.57399997711181638	27244	9972	6634	287	1	27278	120.01666550941998	39986.0	26964.0	12915.0
1252	10185	6715	309	391	0.0192085	0.36578	27047	10252	6682	309	2	27054	76.68767828015137	40756.0	26800.0	13950.0
1253	10207	6565	309	109	0.0265122	0.44733936414806119	27047	10252	6682	309	1	27002	305.16880574527926	40700.0	26322.0	13635.0
1254	9942	6922	292	351	0.00715107	0.40755	27394	9995	6941	292	3	27405	88.23264701911646	39696.0	27712.0	13185.0
1255	10470	5952	278	362	0.028661	0.478619	32570	10528	5964	278	3	32538	775.8898117645314	41292.0	23914.0	12015.0
1256	10403	6003	279	11	0.0755931	0.26909091255881568	32571	10537	5977	279	1	32538	635.2983551056936	41292.0	23914.0	12015.0
1257	10423	6027	279	24	0.0601006	0.5004166762034099	32571	10537	5977	279	1	32538	699.4540728310902	41292.0	23914.0	12015.0
1258	10478	6061	279	102	0.0460498	0.41372546027688417	32571	10537	5977	279	1	32538	885.945822271317	41292.0	23914.0	12015.0
1259	10603	6117	279	17	0.0529828	0.48352942747228289	32571	10537	5977	279	1	32538	1361.2185717216762	41292.0	23914.0	12015.0
1260	10582	6108	278	46	0.0671506	0.68391306503959326	32570	10528	5964	278	1	32538	1259.620974738036	41292.0	23914.0	12015.0
1261	10478	6063	277	56	0.150687	0.39392859595162533	32569	10519	5952	277	1	32538	837.3434181982922	41292.0	23914.0	12015.0
1262	10531	5839	274	21	0.0361588	0.64761906578427264	32566	10489	5911	274	1	32538	1050.1490370418858	41292.0	23914.0	12015.0
1263	10417	5803	269	568	0.0288878	0.421901	32527	10430	5870	269	3	32538	801.4237331150108	41292.0	23914.0	12015.0
1265	10305	5943	267	13	0.0672038	0.48538461098304164	32493	10436	5863	267	1	32538	159.21055241409096	41292.0	23914.0	12015.0
1264	10321	5938	267	18	0.0698154	0.49499999152289498	32493	10436	5863	267	1	32538	162.19741058352318	41292.0	23914.0	12015.0
1266	10515	5749	263	778	0.0164394	0.434936	32482	10462	5822	263	4	32538	1210.3503624983966	41292.0	23914.0	12015.0
1267	10345	5819	264	121	0.0296411	0.518017	32483	10452	5843	264	2	32538	658.0372329891371	41292.0	23914.0	12015.0
1268	10344	5789	254	151	0.0911441	0.554901	32463	10459	5744	254	3	32285	944.451163374793	40644.0	22764.0	11880.0
1269	10324	5742	252	1020	0.0447126	0.363118	32459	10450	5724	252	6	226526	854.7683896822577	40576.0	22566.0	11115.0
1270	10362	5807	254	27	0.0963134	0.47444442466453274	32463	10459	5744	254	1	32285	1031.6065141322053	40644.0	22764.0	11880.0
1271	10392	5781	252	18	0.111808	0.37944438722398544	32459	10450	5724	252	1	226850	1291.792553005319	41110.0	22432.0	10350.0
1272	10351	5756	250	43	0.0551163	0.462558	32452	10436	5698	250	2	226526	955.8101275881105	40576.0	22566.0	11115.0
1273	10344	5570	247	1619	0.0217404	0.424114	32443	10416	5664	247	5	226850	824.0661381224204	41110.0	22432.0	10350.0
1274	10361	5767	240	97	0.0248156	0.55247411039686689	32429	10268	5621	240	1	226876	802.7259806434572	41394.0	22830.0	10035.0
1275	10343	5569	247	1543	0.0342492	0.437064	32255	10206	5624	247	5	226850	823.5320273067708	41110.0	22432.0	10350.0
1276	10157	5775	248	50	0.152277	0.56819992065429692	32254	10210	5628	248	1	226526	538.4096953064645	40576.0	22566.0	11115.0
1277	10167	5653	249	45	0.0217732	0.51911116706000437	32252	10203	5625	249	1	226526	136.6747965061591	40576.0	22566.0	11115.0
1278	10152	5655	249	15	0.0321854	0.64733336766560878	32252	10203	5625	249	1	226526	109.72693379476162	40576.0	22566.0	11115.0
1279	10327	5725	249	17	0.063872	0.44352946561925555	32252	10203	5625	249	1	226526	809.61719349332	40576.0	22566.0	11115.0
1280	9975	5437	247	99	0.156325	0.398485	32249	10104	5586	247	2	226526	1061.1785900591851	40576.0	22566.0	11115.0
1281	10082	5447	240	188	0.0196549	0.422394	32240	10102	5526	240	3	226526	875.2216862029871	40576.0	22566.0	11115.0
1282	10076	5444	237	19	0.0875121	0.3463157854582134	32237	10086	5520	237	1	32400	844.3435319820956	40308.0	22576.0	10395.0
1283	10269	5639	233	25	0.115592	0.48279994964599604	32233	10121	5526	233	1	226850	186.43229333996834	41110.0	22432.0	10350.0
1284	10261	5638	232	13	0.0893865	0.43384614357581508	32231	10112	5492	232	1	226850	163.87800340497196	41110.0	22432.0	10350.0
1285	10181	5293	230	55	0.216875	0.266545	32222	10057	5361	230	3	32103	698.5878613317011	41192.0	21496.0	9945.0
1286	10151	5216	230	13	0.249273	0.60846156340378976	32222	10057	5361	230	1	32169	948.2889854891282	40080.0	21190.0	9630.0
1287	10037	5405	228	126	0.0896162	0.374286	32220	10061	5343	228	3	32169	765.783259153659	40080.0	21190.0	9630.0
1288	10202	5324	222	2256	0.0984155	0.39168	32213	10063	5306	222	7	32103	435.29415341812256	41192.0	21496.0	9945.0
1289	10189	5373	223	216	0.103331	0.356018	32215	10061	5312	223	3	32103	445.2100627793581	41192.0	21496.0	9945.0
1290	10023	5422	223	13	0.106448	0.44692303584172177	32215	10061	5312	223	1	32169	642.0070093075309	40080.0	21190.0	9630.0
1291	10198	5375	220	31	0.258059	0.21967740212717368	32200	10066	5294	220	1	32103	402.54316538726624	41192.0	21496.0	9945.0
1292	10121	5206	217	35	0.0483892	0.451143	32197	10055	5267	217	2	32169	561.6021723604708	40080.0	21190.0	9630.0
1293	10105	5240	217	35	0.0600233	0.4485714503696987	32197	10055	5267	217	1	32169	432.1168823362494	40080.0	21190.0	9630.0
1294	10098	5338	216	134	0.0394773	0.490522	32196	10051	5265	216	2	32169	362.88841260089856	40080.0	21190.0	9630.0
1295	10144	5120	216	81	0.0832515	0.58851859010296104	32196	10051	5265	216	1	-1	9999999.0	-1	-1	-1
1296	10129	5137	216	152	0.0660321	0.610658	32196	10051	5265	216	2	32169	781.2553999813377	40080.0	21190.0	9630.0
1297	10141	5150	216	49	0.0834929	0.543061	32196	10051	5265	216	2	32169	768.4113481723184	40080.0	21190.0	9630.0
1298	10122	5153	216	16	0.0926467	0.55312499403953552	32196	10051	5265	216	1	32169	713.1956253371161	40080.0	21190.0	9630.0
1299	10139	5171	216	37	0.0817351	0.52756752838959564	32196	10051	5265	216	1	32169	700.5083868163179	40080.0	21190.0	9630.0
1300	10015	5257	215	105	0.0205414	0.481524	32195	10052	5259	215	2	32169	169.31922513406445	40080.0	21190.0	9630.0
1301	10140	5161	215	46	0.0687582	0.56782602227252466	32195	10052	5259	215	1	32169	728.3824544839064	40080.0	21190.0	9630.0
1302	10035	5269	214	821	0.00978164	0.411766	32168	10059	5244	214	3	32169	128.82546332150332	40080.0	21190.0	9630.0
1303	9945	5166	211	15	0.0929687	0.5606666564941406	32165	10094	5227	211	1	32169	620.4039006969573	40080.0	21190.0	9630.0
1304	9928	5166	210	235	0.05439	0.51808510638297878	32164	10074	5218	210	1	32169	666.7083320313313	40080.0	21190.0	9630.0
1305	10200	5249	196	195	0.111225	0.435795	32150	10134	5147	196	3	32169	1100.9704809848445	40080.0	21190.0	9630.0
1306	10161	5230	191	319	0.0729481	0.401379	32144	10127	5127	191	4	32169	1209.2233044396721	40080.0	21190.0	9630.0
1307	10145	5241	188	1915	0.0270692	0.408381	32138	10120	5129	188	5	32038	728.3543093852057	41066.0	20912.0	7920.0
1308	10178	5191	185	103	0.138485	0.26262138885201758	32135	10103	5117	185	1	32038	557.8933589853889	41066.0	20912.0	7920.0
1309	10179	5191	183	210	0.115294	0.374857	32133	10097	5108	183	4	32038	493.5878847783847	41066.0	20912.0	7920.0
1313	10143	5178	176	262	0.0339812	0.389046	32126	10063	5088	176	4	32038	532.9502791067849	41066.0	20912.0	7920.0
1311	10195	5131	177	100	0.0755884	0.4376	32127	10069	5090	177	2	32038	484.11259021017	41066.0	20912.0	7920.0
1310	10206	5069	176	681	0.0286229	0.530749	32126	10063	5088	176	4	32038	680.4851210717248	41066.0	20912.0	7920.0
1312	10188	5155	177	419	0.0597432	0.385131	32127	10069	5090	177	4	32038	431.1438275100317	41066.0	20912.0	7920.0
1314	10178	5208	177	180	0.0888076	0.443889	32127	10069	5090	177	2	32038	365.70616620450903	41066.0	20912.0	7920.0
1315	9983	5056	174	185	0.0380809	0.441189	32124	10065	5078	174	2	226618	1014.6723609126249	39030.0	20108.0	7380.0
