synapse_id	x_px	y_px	z_px	size_px	distance	detection_uncertainty	node_id	node_x_px	node_y_px	node_z_px
446	10623	6624	217	26	0.183072	0.56846152819119966	134970	10661	6476	217
445	10642	6615	217	72	0.106732	0.47250000635782874	134969	10788	6541	217
447	11004	6440	213	60	0.0783744	0.5041667302449544	134965	10857	6573	213
448	11070	6608	210	62	0.0992172	0.50290316920126643	134963	10934	6654	210
449	11076	6632	210	22	0.114126	0.63454545627940784	134963	10934	6654	210
450	10869	7356	186	63	0.0419681	0.4006349472772508	134511	10965	7282	186
451	10735	7947	169	20	0.0410246	0.48299999237060542	134494	10825	7914	169
452	10619	8079	164	42	0.0824969	0.32619040352957585	134489	10767	8007	164
453	10427	8372	143	18	0.149333	0.54888884226481127	133612	10576	8441	143
454	10451	8366	140	54	0.0762103	0.557777757997866	133609	10586	8446	140
455	10442	8545	139	34	0.0928311	0.39176469690659466	133608	10590	8448	139
456	10454	8534	138	45	0.112937	0.30155554877387147	133607	10601	8475	138
457	10757	8445	137	128	0.154899	0.34664070606231689	133606	10611	8503	137
457	10765	8453	136	416	0.115338	0.27528792161207938	133605	10622	8530	136
458	10474	8533	136	10	0.0635555	0.46499996185302739	133605	10622	8530	136
457	10770	8456	135	621	0.114536	0.30285035162540253	133604	10633	8557	135
457	10771	8451	134	334	0.132876	0.37200580528396332	133603	10640	8575	134
459	10750	8434	134	42	0.120454	0.3376191002982003	133603	10640	8575	134
457	10772	8448	133	171	0.142807	0.38994170071785905	133602	10647	8593	133
460	10770	8684	126	95	0.0762403	0.44515782406455595	133595	10689	8802	126
461	10792	8689	126	35	0.0828766	0.37942864554268974	133595	10689	8802	126
460	10773	8686	125	23	0.0853517	0.4913043146548064	133594	10691	8835	125
461	10793	8687	125	57	0.0943965	0.20421064945689416	133594	10691	8835	125
462	10812	8686	125	10	0.102405	0.62400002479553218	133594	10691	8835	125
463	10721	8908	114	85	0.0921591	0.48176471485811123	133583	10680	8984	114
465	10722	8978	109	342	0.0616273	0.37666677731519549	133578	10684	9058	109
466	10728	9010	109	10	0.0735831	0.56399998664855955	133578	10684	9058	109
464	10763	8942	109	43	0.104308	0.44162785729696585	133578	10684	9058	109
465	10725	8979	108	542	0.0296694	0.48230599829191656	133577	10690	9077	108
467	10750	8975	108	10	0.0782891	0.48700003623962407	133577	10690	9077	108
465	10735	8987	107	79	0.0660749	0.38379731962952435	133576	10696	9096	107
468	10653	9231	106	33	0.0472111	0.52242426438765088	133575	10702	9115	106
469	10661	9249	105	67	0.0693453	0.46970145382098294	133574	10708	9134	105
469	10661	9250	104	81	0.0686991	0.38024680997118543	133573	10714	9153	104
469	10662	9252	103	16	0.0540315	0.66125002503395081	133572	10720	9172	103
470	10759	9317	103	77	0.0688363	0.475194856717989	133572	10720	9172	103
470	10757	9311	102	248	0.0295164	0.48504014169016196	133571	10720	9182	102
471	10733	9103	102	26	0.050665	0.33076924544114328	133571	10720	9182	102
470	10759	9316	101	135	0.0189646	0.3717034799081308	133570	10721	9192	101
471	10733	9104	101	55	0.0457324	0.30345465920188208	133570	10721	9192	101
471	10733	9103	100	47	0.0948641	0.25978729572701964	133569	10721	9202	100
472	10575	9250	96	29	0.126468	0.32724137141786769	133566	10723	9242	96
473	10804	9256	96	182	0.0601423	0.3098352453210852	133566	10723	9242	96
472	10576	9251	95	48	0.0911295	0.20145837465922034	133565	10724	9252	95
473	10804	9262	95	483	0.076152	0.31792960157058747	133565	10724	9252	95
472	10576	9250	94	44	0.133364	0.36318176442926575	133564	10724	9262	94
473	10801	9262	94	348	0.0860857	0.26494251996621321	133564	10724	9262	94
472	10576	9252	93	15	0.140717	0.22933330535888674	133563	10725	9272	93
473	10800	9262	93	324	0.0939778	0.27635814525462965	133563	10725	9272	93
473	10799	9262	92	195	0.0817205	0.22676915877904646	133562	10724	9282	92
474	10486	9521	66	210	0.0999461	0.31142854236421136	133536	10632	9600	66
474	10489	9519	65	272	0.113518	0.39966919842888327	133535	10628	9605	65
474	10494	9520	64	137	0.142641	0.35043819455334735	133534	10625	9610	64
474	10498	9523	63	27	0.161746	0.27666664123535156	133533	10621	9615	63
475	10711	9551	58	20	0.11765	0.33599991798400874	133528	10609	9645	58
475	10712	9551	57	123	0.0686311	0.46601644376429119	133527	10609	9653	57
475	10712	9555	56	29	0.0846796	0.31310337987439385	133526	10608	9660	56
476	10678	10186	32	21	0.0746896	0.3414284842354911	133502	10546	10066	32
477	10537	10515	19	122	0.0213239	0.42311465153928662	133489	10513	10384	19
478	10546	10528	19	26	0.0374926	0.47192313120915341	133489	10513	10384	19
479	10518	10533	19	31	0.0344129	0.64290323565083163	133489	10513	10384	19
477	10538	10517	18	84	0.0425876	0.52440466199602398	133488	10514	10408	18
479	10514	10536	18	50	0.0578714	0.5052000045776367	133488	10514	10408	18
480	7506	6146	224	97	0.0372562	0.51505153695332639	141130	7512	6240	224
481	7488	6167	221	129	0.111555	0.29155039232830671	141151	7488	6312	221
482	7340	6205	221	76	0.13613	0.30144736641331726	141151	7488	6312	221
483	7421	6404	221	288	0.0940126	0.31729163063897026	141151	7488	6312	221
481	7487	6169	220	180	0.0771058	0.28650004069010415	141150	7492	6314	220
482	7343	6208	220	39	0.0490534	0.31794865926106775	141150	7492	6314	220
483	7420	6406	220	366	0.110149	0.29685807358371752	141150	7492	6314	220
481	7482	6171	219	433	0.0315305	0.37371833219814521	141149	7479	6307	219
482	7340	6206	219	159	0.0425993	0.32132068370123334	141149	7479	6307	219
483	7416	6405	219	200	0.0344493	0.3622497940063476	141149	7479	6307	219
484	7478	6208	219	220	0.0424256	0.44954560019753198	141149	7479	6307	219
485	7489	6222	219	16	0.0560264	0.37374997138977051	141149	7479	6307	219
486	7533	6386	219	26	0.0548796	0.57653848941509533	141149	7479	6307	219
481	7478	6170	218	473	0.0588517	0.37638522706626587	141148	7466	6300	218
482	7340	6207	218	90	0.0384187	0.35499988132052951	141148	7466	6300	218
485	7474	6207	218	615	0.0311044	0.46487784036775914	141148	7466	6300	218
487	7320	6436	218	140	0.0737983	0.49257142203194759	141148	7466	6300	218
485	7471	6189	217	969	0.0150637	0.44610904343234004	141147	7453	6293	217
487	7314	6435	217	290	0.127231	0.34506851722454202	141147	7453	6293	217
485	7465	6178	216	994	0.0113984	0.41017117106938505	141146	7453	6284	216
487	7317	6431	216	150	0.0625368	0.40066665649414057	141146	7453	6284	216
485	7468	6165	215	549	0.00729912	0.41863385532288822	141145	7454	6276	215
488	7531	6386	215	64	0.0589597	0.65453124046325684	141145	7454	6276	215
489	7546	6390	215	11	0.0759721	0.60272728313099255	141145	7454	6276	215
490	7534	6407	215	319	0.055672	0.62893418458561912	141145	7454	6276	215
491	7525	6421	215	10	0.0627662	0.58099999427795412	141145	7454	6276	215
490	7523	6407	214	139	0.0758514	0.48079143496726051	141144	7455	6267	214
492	7344	6225	214	96	0.0888188	0.39218747615814209	141144	7455	6267	214
485	7468	6159	214	346	0.0215132	0.33653166666196266	141144	7455	6267	214
493	7547	6345	214	235	0.0535926	0.43327656198055187	141144	7455	6267	214
496	7536	6371	213	31	0.101794	0.46193547402658774	141020	7484	6242	213
492	7344	6223	213	81	0.054869	0.57098770141601562	141020	7484	6242	213
494	7335	6242	213	16	0.0659439	0.54500001668930054	141020	7484	6242	213
495	7534	6345	213	46	0.0831124	0.53521740954855213	141020	7484	6242	213
497	7537	5976	176	229	0.0922157	0.31759823461807446	141236	7426	5919	176
498	7531	6050	176	576	0.102128	0.31249962912665474	141236	7426	5919	176
497	7536	5977	177	237	0.0539302	0.342447401602057	141235	7422	5927	177
498	7530	6052	177	559	0.0465394	0.33576001762704044	141235	7422	5927	177
499	7367	5892	177	22	0.0958294	0.15909082239324401	141235	7422	5927	177
500	7534	5997	177	33	0.0560876	0.47121209809274389	141235	7422	5927	177
497	7538	5977	178	154	0.0923706	0.43655846335671167	141234	7419	5935	178
498	7532	6054	178	414	0.0946699	0.31178711232355827	141234	7419	5935	178
499	7367	5893	178	18	0.107679	0.43444442749023438	141234	7419	5935	178
497	7541	5978	179	11	0.0570471	0.44181815060702234	141233	7421	5947	179
498	7535	6059	179	344	0.0492144	0.3658140315565952	141233	7421	5947	179
499	7368	5892	179	40	0.122679	0.14549999237060551	141233	7421	5947	179
498	7537	6063	180	154	0.0409281	0.45883119261109984	141232	7423	5958	180
501	7293	5852	180	48	0.0838558	0.42645831902821862	141232	7423	5958	180
501	7292	5847	181	117	0.214672	0.38905993078508949	141231	7425	5970	181
501	7293	5848	182	135	0.17316	0.37370368109809027	141230	7421	5979	182
502	7547	5907	182	11	0.109781	0.39636364850130945	141230	7421	5979	182
503	7529	5932	182	48	0.0896227	0.49520834287007653	141230	7421	5979	182
504	7405	6135	183	292	0.0819445	0.20496587883936213	141229	7417	5989	183
501	7291	5846	183	130	0.179938	0.41900006807767431	141229	7417	5989	183
503	7536	5921	183	653	0.0589666	0.26638550926313653	141229	7417	5989	183
505	7289	5916	184	167	0.114576	0.45832340446061004	141228	7414	5998	184
504	7404	6140	184	801	0.107831	0.32828936058930247	141228	7414	5998	184
503	7536	5919	184	689	0.113397	0.38182849634887517	141228	7414	5998	184
505	7287	5929	185	747	0.105225	0.27422932289052038	141227	7420	6008	185
504	7404	6145	185	1353	0.0225181	0.10613729472699551	141227	7420	6008	185
503	7537	5917	185	620	0.0593991	0.27729024579448081	141227	7420	6008	185
505	7289	5932	186	857	0.110848	0.22408384592419051	141226	7427	6018	186
506	7531	6092	186	190	0.0701784	0.39457903410259043	141226	7427	6018	186
504	7407	6151	186	1451	0.0795696	0.33867015878058238	141226	7427	6018	186
503	7538	5914	186	291	0.104071	0.43584198312661082	141226	7427	6018	186
505	7289	5936	187	968	0.138366	0.24254103731517951	141225	7426	6021	187
506	7541	6090	187	467	0.0295716	0.44963599782939645	141225	7426	6021	187
504	7404	6155	187	417	0.0384459	0.56472408742927538	141225	7426	6021	187
503	7545	5903	187	162	0.0604087	0.39796301759319541	141225	7426	6021	187
503	7548	5899	188	130	0.0344489	0.41530773456280046	140959	7425	6024	188
504	7403	6154	188	386	0.0326667	0.54658026028173579	140959	7425	6024	188
505	7288	5938	188	824	0.0506216	0.23847109600178251	140959	7425	6024	188
506	7550	6088	188	550	0.0289433	0.36760004216974429	140959	7425	6024	188
507	7490	5997	188	56	0.0199698	0.39857128688267296	140959	7425	6024	188
505	7290	5937	189	195	0.277774	0.56533336150340552	140958	7434	6037	189
506	7553	6086	189	482	0.0639002	0.31134856291331692	140958	7434	6037	189
503	7548	5900	189	27	0.163604	0.35481481198911313	140958	7434	6037	189
506	7558	6088	190	234	0.0206513	0.30884617210453391	140957	7444	6050	190
508	7501	6011	190	11	0.0424008	0.35181817141446203	140957	7444	6050	190
506	7558	6088	190	234	0.0210847	0.30884617210453391	140953	7491	6137	190
508	7501	6011	190	11	0.0520412	0.35181817141446203	140953	7491	6137	190
509	7627	6194	190	45	0.0768263	0.5966666751437717	140953	7491	6137	190
510	7713	6320	194	65	0.0273772	0.38184620783879208	140967	7676	6356	194
511	7670	6463	194	39	0.0687278	0.33820514189891326	140967	7676	6356	194
513	7664	6461	193	21	0.075803	0.47190475463867188	140966	7673	6348	193
510	7714	6318	193	319	0.0103692	0.2937929637753478	140966	7673	6348	193
512	7820	6288	193	94	0.0614585	0.33819153968324056	140966	7673	6348	193
513	7669	6461	192	96	0.0324521	0.31531262397766113	140965	7643	6357	192
510	7716	6321	192	436	0.0081408	0.28178888723390916	140965	7643	6357	192
510	7718	6317	191	636	0.025794	0.29086490847029778	140964	7614	6346	191
514	7408	6412	190	41	0.0280328	0.38512202007014573	140963	7555	6374	190
514	7410	6419	189	117	0.0366029	0.58564096434503532	140962	7557	6371	189
514	7418	6426	188	341	0.0101132	0.40724325319888655	140961	7559	6369	188
514	7389	6400	187	1728	0.0131637	0.3663076471399378	140960	7493	6378	187
514	7382	6395	186	1053	0.0236747	0.26347514820008311	140949	7470	6342	186
515	7549	5899	187	138	0.0253279	0.36739122694817139	141199	7575	5977	187
516	7525	5923	187	24	0.0206381	0.57375005880991625	141199	7575	5977	187
517	7541	6090	187	467	0.0433246	0.44963599782939645	141199	7575	5977	187
515	7548	5899	188	130	0.0244334	0.41530773456280046	140956	7560	5980	188
517	7550	6088	188	550	0.0121478	0.36760004216974429	140956	7560	5980	188
518	7490	5997	188	56	0.0173135	0.39857128688267296	140956	7560	5980	188
515	7548	5900	189	27	0.121226	0.35481481198911313	140955	7548	6000	189
517	7553	6086	189	482	0.0460058	0.31134856291331692	140955	7548	6000	189
520	7627	6194	190	45	0.0768263	0.5966666751437717	140953	7491	6137	190
517	7558	6088	190	234	0.0210847	0.30884617210453391	140953	7491	6137	190
519	7501	6011	190	11	0.0520412	0.35181817141446203	140953	7491	6137	190
521	7413	6226	168	99	0.0330609	0.46595960674863868	140919	7427	6346	168
522	7362	6278	168	363	0.0403494	0.25639128882037709	140919	7427	6346	168
523	7334	6337	168	125	0.0229275	0.47167993164062505	140919	7427	6346	168
524	7445	6387	168	103	0.0092805	0.37291258284189166	140919	7427	6346	168
522	7363	6278	169	350	0.0496878	0.29817129952566968	140918	7438	6343	169
525	7587	6394	169	19	0.144628	0.2847368340743216	140918	7438	6343	169
522	7364	6280	170	200	0.0147063	0.30455001831054684	140917	7450	6339	170
525	7592	6391	170	316	0.0604704	0.28376557555379744	140917	7450	6339	170
526	7423	6231	170	329	0.0224606	0.41349546670189019	140917	7450	6339	170
527	7418	6258	170	73	0.0232401	0.46232871486716076	140917	7450	6339	170
528	7399	6275	170	29	0.0193064	0.36206896551724133	140917	7450	6339	170
529	7386	6279	170	32	0.0230052	0.48218756914138794	140917	7450	6339	170
530	7432	6212	171	10	0.123767	0.5329999446868896	140916	7450	6332	171
525	7592	6394	171	150	0.181032	0.50119995117187499	140916	7450	6332	171
526	7429	6229	171	220	0.075059	0.46104538657448513	140916	7450	6332	171
531	7415	6261	172	123	0.0121776	0.45479658173351756	140915	7450	6325	172
526	7432	6228	172	171	0.00990497	0.34578941300598498	140915	7450	6325	172
532	7564	6229	173	358	0.037607	0.2788825860902584	140914	7448	6326	173
526	7434	6225	173	36	0.0892831	0.34111107720269096	140914	7448	6326	173
532	7562	6230	174	525	0.0201227	0.23474225725446429	140913	7446	6326	174
533	7435	6359	174	23	0.0290178	0.60130434450895898	140913	7446	6326	174
532	7560	6232	175	648	0.0130768	0.18381038712866515	140912	7445	6322	175
533	7437	6367	175	344	0.00808543	0.32377917267555412	140912	7445	6322	175
532	7561	6232	176	650	0.0184625	0.19779888446514426	140911	7445	6317	176
533	7438	6369	176	480	0.00734078	0.25404097239176437	140911	7445	6317	176
534	7561	6283	176	126	0.0501527	0.47055556282164557	140911	7445	6317	176
535	7469	6355	176	29	0.0279353	0.3782759699328192	140911	7445	6317	176
532	7561	6232	177	670	0.0187981	0.17619310065881533	140889	7452	6266	177
534	7564	6283	177	157	0.032814	0.42598724365234375	140889	7452	6266	177
535	7445	6369	177	619	0.00963064	0.32604236017328858	140889	7452	6266	177
536	7416	6178	177	20	0.0581463	0.30050001144409177	140889	7452	6266	177
537	7599	6211	177	20	0.0478625	0.41150002479553227	140889	7452	6266	177
538	7381	6277	177	212	0.0270996	0.32745274957620873	140889	7452	6266	177
539	7927	5663	169	23	0.0437259	0.48913043478260865	141533	7862	5765	169
540	7855	5722	169	126	0.0114652	0.53301584152948289	141533	7862	5765	169
539	7931	5672	168	557	0.038204	0.34481110221821698	141532	7859	5770	168
540	7846	5729	168	102	0.0343353	0.49088231255026427	141532	7859	5770	168
541	7820	5732	168	147	0.0259719	0.40571402205901896	141532	7859	5770	168
539	7929	5669	167	862	0.0290605	0.31841035564095133	141493	7857	5776	167
541	7812	5725	167	435	0.0287505	0.4196551443516523	141493	7857	5776	167
542	7828	5755	167	111	0.013429	0.58810806274414062	141493	7857	5776	167
539	7929	5669	166	896	0.0533811	0.29560225350516178	141492	7852	5784	166
542	7814	5728	166	1026	0.0444278	0.40154963859572979	141492	7852	5784	166
543	7885	5832	166	31	0.0929356	0.26741938437184976	141492	7852	5784	166
539	7930	5670	165	715	0.0661959	0.20640510612434437	141491	7847	5792	165
542	7808	5720	165	908	0.0219072	0.39740138116912171	141491	7847	5792	165
543	7882	5829	165	227	0.0208036	0.36215861988487752	141491	7847	5792	165
544	7899	5857	164	35	0.0660938	0.47514277866908483	141490	7834	5829	164
539	7939	5681	164	84	0.0614464	0.1770238422212147	141490	7834	5829	164
542	7806	5715	164	1105	0.0558874	0.28065102693721722	141490	7834	5829	164
543	7879	5828	164	417	0.0256563	0.3095921212248951	141490	7834	5829	164
545	7833	5771	163	48	0.0140157	0.47604167461395264	141489	7829	5844	163
542	7804	5721	163	946	0.0143192	0.27172296697443177	141489	7829	5844	163
544	7887	5838	163	939	0.0138298	0.37500533001364489	141489	7829	5844	163
544	7889	5837	162	765	0.0411181	0.38367361430249181	141488	7825	5857	162
546	7698	5995	162	18	0.106329	0.49611107508341468	141488	7825	5857	162
542	7801	5722	162	600	0.0782619	0.18216598510742188	141488	7825	5857	162
544	7893	5837	161	504	0.0581538	0.29063451857793898	141487	7822	5871	161
547	7684	5976	161	96	0.0942492	0.32656240463256836	141487	7822	5871	161
548	7699	5981	161	21	0.102483	0.58047617049444289	141487	7822	5871	161
549	7674	5992	161	39	0.138914	0.57641034248547673	141487	7822	5871	161
542	7802	5725	161	108	0.115267	0.31833337854456023	141487	7822	5871	161
544	7901	5837	160	71	0.104266	0.42985926883321413	141486	7825	5870	160
547	7685	5975	160	56	0.08843	0.53910705021449501	141486	7825	5870	160
550	7810	5728	158	33	0.0960404	0.25060601667924365	141484	7825	5866	158
550	7810	5728	157	65	0.103814	0.4898460975060096	141483	7823	5863	157
550	7812	5726	156	10	0.14727	0.17199993133544922	141482	7821	5860	156
551	7766	5970	156	390	0.0945471	0.38630774082281649	141482	7821	5860	156
552	7801	5929	155	23	0.0597018	0.36826088117516564	141481	7815	5861	155
551	7766	5971	155	240	0.0627676	0.45400021870930984	141481	7815	5861	155
553	7763	5962	154	75	0.0489458	0.4879999796549479	140572	7809	5863	154
554	7653	5820	153	59	0.118077	0.49627119807873743	140571	7802	5864	153
554	7650	5817	152	228	0.0758476	0.36885974281712586	140570	7796	5865	152
555	7870	5767	152	426	0.065072	0.33185459190691025	140570	7796	5865	152
554	7649	5816	151	204	0.0880622	0.29637235753676472	140569	7796	5875	151
555	7870	5767	151	474	0.086615	0.42303827342101796	140569	7796	5875	151
554	7649	5822	150	53	0.0904443	0.42018861590691337	140568	7797	5885	150
555	7862	5761	150	1006	0.059349	0.45491073335378351	140568	7797	5885	150
556	7699	5830	150	20	0.057761	0.23899993896484373	140568	7797	5885	150
557	7711	5862	150	153	0.0247872	0.37542490242353455	140568	7797	5885	150
558	7799	6001	150	35	0.0332401	0.5040000370570592	140568	7797	5885	150
559	7803	6033	150	24	0.0821375	0.47458330790201819	140568	7797	5885	150
554	7642	5814	149	220	0.0311268	0.35327301025390623	140567	7788	5876	149
555	7855	5760	149	452	0.0296459	0.47794237390028693	140567	7788	5876	149
556	7697	5832	149	88	0.0113197	0.40068192915482959	140567	7788	5876	149
557	7702	5860	149	336	0.00891713	0.35687523796444842	140567	7788	5876	149
558	7801	6012	149	232	0.0236205	0.35405152419517782	140567	7788	5876	149
560	7698	5736	149	393	0.0246886	0.22442743432430823	140567	7788	5876	149
561	7877	5743	149	175	0.0632317	0.48982862200055799	140567	7788	5876	149
554	7638	5810	148	37	0.0755251	0.39783787082981414	111689	7779	5868	148
555	7863	5755	148	80	0.027984	0.55925002098083498	111689	7779	5868	148
557	7695	5848	148	849	0.00687774	0.41433453419464072	111689	7779	5868	148
558	7801	6010	148	236	0.03232	0.23114395141601562	111689	7779	5868	148
560	7698	5735	148	707	0.0233979	0.2886560593838402	111689	7779	5868	148
561	7876	5742	148	166	0.0594477	0.55186751951654278	111689	7779	5868	148
557	7691	5837	147	726	0.00705448	0.39144607417839616	140565	7782	5868	147
558	7804	6011	147	274	0.0407235	0.23930642900675758	140565	7782	5868	147
560	7696	5733	147	622	0.00663176	0.23032136285420013	140565	7782	5868	147
561	7876	5743	147	77	0.0224198	0.55974028946517351	140565	7782	5868	147
562	7642	5731	147	28	0.109184	0.35607147216796875	140565	7782	5868	147
560	7693	5728	146	695	0.0459246	0.29866135411982919	140557	7766	5846	146
562	7641	5731	146	44	0.121824	0.39727267352017492	140557	7766	5846	146
557	7690	5828	146	496	0.0520331	0.35024187641759075	140557	7766	5846	146
561	7876	5743	146	20	0.0749	0.38650002479553225	140557	7766	5846	146
560	7699	5734	145	420	0.0322353	0.30035734630766364	140556	7756	5852	145
563	7849	5957	145	232	0.0576799	0.48952589363887389	140556	7756	5852	145
557	7692	5814	145	251	0.0150812	0.36629470885987303	140556	7756	5852	145
563	7851	5952	144	170	0.0728388	0.55794112261603868	140555	7746	5858	144
564	7852	5821	144	13	0.0415711	0.23615389603834891	140555	7746	5858	144
565	7835	5967	144	33	0.0653227	0.58060608488140686	140555	7746	5858	144
566	7799	6004	144	156	0.0688163	0.47301258184970951	140555	7746	5858	144
564	7852	5823	143	116	0.0253423	0.33836187165358966	140554	7730	5866	143
564	7850	5825	142	321	0.0170767	0.27962629371714365	140553	7714	5873	142
564	7844	5826	141	313	0.0404557	0.27511172553601737	140552	7704	5899	141
567	7804	5877	141	26	0.0433751	0.47076929532564604	140552	7704	5899	141
568	7691	6062	140	115	0.0667905	0.46686955327573032	111653	7694	5925	140
564	7839	5828	140	93	0.0326696	0.39784950338384162	111653	7694	5925	140
567	7796	5870	140	387	0.0207103	0.34602076015423122	111653	7694	5925	140
568	7692	6061	139	46	0.112026	0.39760879848314368	140550	7690	5916	139
564	7838	5827	139	34	0.0583716	0.4955882465138155	140550	7690	5916	139
567	7790	5866	139	582	0.0297284	0.34640880466736468	140550	7690	5916	139
569	7716	5762	138	28	0.104404	0.50571417808532715	140549	7685	5909	138
567	7786	5865	138	639	0.0148447	0.31081317549393583	140549	7685	5909	138
569	7719	5763	137	152	0.0924715	0.19684194263659027	140548	7691	5908	137
570	7546	5950	137	194	0.111698	0.53654637287572493	140548	7691	5908	137
567	7781	5863	137	763	0.0251326	0.34419364479234926	140548	7691	5908	137
569	7720	5762	136	217	0.069324	0.28294949157996108	140547	7697	5906	136
570	7550	5940	136	117	0.0577358	0.58512816469893503	140547	7697	5906	136
567	7780	5862	136	651	0.0451924	0.34304120463709675	140547	7697	5906	136
567	7781	5863	135	321	0.049379	0.31881633057401193	140546	7708	5916	135
569	7718	5768	135	48	0.0674033	0.22124989827473962	140546	7708	5916	135
571	7711	6033	135	16	0.100596	0.4725000262260437	140546	7708	5916	135
572	7699	6037	135	27	0.0957086	0.55555552023428456	140546	7708	5916	135
573	7707	6048	135	35	0.112632	0.58314282553536545	140546	7708	5916	135
574	7708	6063	135	120	0.110747	0.44758326212565103	140546	7708	5916	135
567	7792	5870	134	54	0.0412551	0.24296294318305123	140545	7720	5925	134
574	7695	6062	134	76	0.0577557	0.59131579650075805	140545	7720	5925	134
575	7652	6067	134	106	0.031096	0.51971698257158394	140545	7720	5925	134
575	7656	6077	133	31	0.101099	0.456451662125126	140544	7719	5929	133
576	7767	5789	132	142	0.0291656	0.54711258579307875	140543	7719	5933	132
577	7783	5799	132	19	0.0473126	0.25789461637798106	140543	7719	5933	132
577	7778	5796	131	197	0.0245324	0.5161929445218314	140536	7722	5939	131
578	7788	6099	59	43	0.0137752	0.30860483923623727	141913	7725	6088	59
579	7612	6224	59	31	0.0460574	0.40516127309491556	141913	7725	6088	59
578	7785	6100	58	239	0.0478079	0.33623437602150885	141912	7702	6098	58
578	7786	6099	57	188	0.035557	0.47494677279857878	141908	7680	6108	57
580	7593	6166	55	136	0.0167608	0.38647051418528833	141905	7657	6149	55
580	7593	6169	54	180	0.0060805	0.33700010511610246	141904	7658	6147	54
580	7594	6172	53	261	0.0316274	0.31678152267046811	141903	7656	6170	53
580	7601	6186	52	614	0.0117072	0.26882681085543059	141902	7655	6194	52
580	7602	6186	51	817	0.00887005	0.22234913185147642	114005	7642	6131	51
580	7602	6185	50	820	0.0141174	0.20507291468178357	141900	7631	6138	50
580	7602	6184	49	732	0.0132007	0.23165234841935622	141899	7627	6132	49
580	7599	6178	48	552	0.0104938	0.19847809059032495	141898	7623	6127	48
580	7597	6173	47	379	0.0181657	0.29907693586123019	141887	7594	6104	47
581	7712	5995	47	33	0.0948209	0.34696966229063086	141887	7594	6104	47
580	7595	6169	46	132	0.013962	0.4016665834369082	141886	7616	6098	46
581	7710	5998	46	289	0.0231317	0.23643599249499891	141886	7616	6098	46
582	7669	6147	46	248	0.0126533	0.42717742919921875	141886	7616	6098	46
581	7711	6000	45	456	0.0213785	0.2081359060187089	141859	7638	6092	45
582	7660	6157	45	902	0.0154094	0.26942305131392041	141859	7638	6092	45
584	7571	5953	44	405	0.0250572	0.46375302915219907	141858	7642	6081	44
581	7712	6001	44	521	0.0104903	0.19927053030530228	141858	7642	6081	44
582	7660	6156	44	1086	0.00347177	0.2743189128503396	141858	7642	6081	44
583	7630	5935	44	87	0.0318737	0.39425290864089435	141858	7642	6081	44
581	7715	6005	43	673	0.025143	0.25037092687825035	141857	7647	6081	43
582	7661	6155	43	982	0.015044	0.23386999934365449	141857	7647	6081	43
583	7630	5935	43	129	0.141132	0.51465109891669703	141857	7647	6081	43
584	7555	5957	43	747	0.127246	0.43577030289125251	141857	7647	6081	43
585	7533	5980	43	96	0.152289	0.56822919845581055	141857	7647	6081	43
581	7721	6012	42	844	0.0223656	0.35863715438481192	141856	7653	6080	42
582	7664	6150	42	524	0.0183633	0.23685082588486994	141856	7653	6080	42
583	7631	5936	42	187	0.0696196	0.35032074464196195	141856	7653	6080	42
584	7561	5954	42	370	0.0858302	0.41178353799355993	141856	7653	6080	42
585	7527	5973	42	238	0.105471	0.54100831616826417	141856	7653	6080	42
586	7564	5932	42	34	0.10493	0.37617644141702089	141856	7653	6080	42
587	7520	5988	42	30	0.127268	0.49833335876464846	141856	7653	6080	42
588	7532	5999	42	55	0.098473	0.60345455516468394	141856	7653	6080	42
589	7519	6005	42	10	0.102868	0.55799999237060549	141856	7653	6080	42
590	7707	6029	42	23	0.025608	0.41043476436449133	141856	7653	6080	42
581	7729	6016	41	706	0.0289371	0.37090627870208481	141855	7641	6084	41
582	7673	6142	41	102	0.0115913	0.39245093102548634	141855	7641	6084	41
585	7521	5969	41	146	0.0940902	0.46239722264956118	141855	7641	6084	41
587	7519	5988	41	33	0.103304	0.57303026950720581	141855	7641	6084	41
590	7709	6032	41	11	0.0314008	0.50727272033691406	141855	7641	6084	41
591	7494	6017	41	69	0.0957166	0.41463763471962745	141855	7641	6084	41
581	7733	6022	40	671	0.0673385	0.3442175875122252	141854	7629	6088	40
581	7737	6029	39	217	0.050453	0.45359450661092315	141853	7614	6094	39
592	7706	6085	38	222	0.0257101	0.45198182801942566	141852	7600	6100	38
581	7734	6037	38	34	0.081473	0.39941176246194277	141852	7600	6100	38
593	7748	6203	38	32	0.102062	0.47968745231628418	141852	7600	6100	38
592	7706	6084	37	173	0.0421139	0.58404629216717852	141851	7610	6092	37
593	7743	6205	37	162	0.0991877	0.33530873428156349	141851	7610	6092	37
592	7717	6078	36	20	0.0633975	0.38749999999999996	141850	7620	6083	36
593	7744	6204	36	135	0.095939	0.35385171395760995	141850	7620	6083	36
594	7549	6081	35	17	0.0344052	0.36352937361773319	141849	7630	6075	35
595	7546	6092	35	64	0.0201572	0.38312512636184692	141849	7630	6075	35
596	7631	6168	35	547	0.0146201	0.28837286968335807	141849	7630	6075	35
595	7548	6094	34	573	0.023654	0.26605554817026611	141848	7626	6068	34
596	7626	6171	34	885	0.0301304	0.21698239428848876	141848	7626	6068	34
